title,category,date
鳳凰、川湖「周轉率超標」　並列22檔注意股！,財經,2023/06/27 19:41
國民ETF「秒填息」賺價差超夯！專家曝技巧：定期定額投資0050　總報酬率很可觀,財經,2020/07/21 20:58
台船搶下15艘海巡訂單　2020交付首艘巡防救難艇,財經,2018/07/16 20:37
國銀今年前兩月投資失利！　比去年大減101億,財經,2021/04/06 20:50
紅米Note 10系列手機發布　售價5500元起,財經,2021/03/04 22:10
快訊／股東會後請辭！　安泰銀董座丁予康9月底退休,財經,2023/06/21 18:42
凱擘放棄頻道代理商身份　NCC：仍會關注系統商和頻道商應盡責任,財經,2017/11/16 21:04
快訊／威力彩「2.9億」獎號來了！　中秋加碼幸運兒是你嗎？,財經,2021/09/13 20:56
AirPods Max 再爆災情！　長時間佩戴竟「潮到出水」,財經,2021/01/01 22:40
鼻噴式新冠藥！昱厚獲印尼核准　進行二期臨床試驗,財經,2022/07/24 18:20
2022年哪些保險保費續漲？　損率、成本、通路是關鍵,財經,2021/12/26 18:16
疫苗股將迎慶祝行情？聯亞新冠疫苗臨床結果達標　分析師：影響不大,財經,2021/06/27 21:50
兩香港分行踩雷！　國銀元月海外獲利年減12.9億,財經,2021/03/04 21:30
台灣有錢人今年將增至31.7萬人　總資產額破18兆元,財經,2018/01/18 23:39
劉泰英批停止核四是錯誤政策：停電損失更大「代價太高」,財經,2021/12/15 23:14
光寶科建全台首處智慧路燈號誌示範點　可監測PM2.5,財經,2018/01/31 23:20
王道銀線上開立外幣帳戶超方便　100元以上即可買賣11種外幣,財經,2018/01/31 23:59
實現明日機場藍圖！「2023桃園機場論壇」國際交流推動智慧永續桃機未來,財經,2023/10/24 21:49
立委指台銀「拒紓困年輕業者」　財政部：公股銀核貸超過8成,財經,2021/07/02 23:02
「巴拉圭牛肉商機視訊交流會」　IEAT媒合台巴牛肉進口商機再創高峰,財經,2022/05/25 20:48
下周油價擬降1.2元　九五無鉛汽油每公升零售價回落至28.8元,財經,2021/12/02 21:57
端午節前夕SCFI跌幅縮小為1.07%　但7月初漲價方案延7月中,財經,2023/06/21 18:21
手機市場急凍！可成2月營收連四衰　兩年新低,財經,2019/03/05 20:37
新東陽「黑金瓷牛」搶攻年節送禮商機　全系列伴手禮進帳上看1.5億,財經,2021/01/25 22:57
台產員工鞠躬宣布「500元保單」停售！連日加班收件　吐露7字感言,財經,2021/01/25 19:13
核四封存履約爭議鬧上國際仲裁　台電判賠奇異49億元,財經,2019/03/05 21:07
中油大林廠外海輸油管漏油污染　動員10艘船「明晚前清除」,財經,2021/06/22 22:05
2021年「全球智慧車輛供應鏈」線上採購大會　7月2日報名截止,財經,2021/06/22 20:30
謝金河：股神有三大人生信條　人生當學巴菲特！,財經,2021/01/04 20:46
銀行捲詐貸沒發布重訊　金管會要釐清！,財經,2023/02/23 19:56
東元參展漢諾威工業展　3款電動車動力系統、碳中和解決方案亮相,財經,2022/05/30 20:23
餐飲、觀光「疫」蹶不振　學者喊話：別升息、開放商務客免簽,財經,2022/05/25 21:30
因應消費趨勢改變　全家店鋪發展射3箭,財經,2018/01/18 22:26
捷迅12月營收5.15億元、年增36.65%　看好今年海空持續暢旺,財經,2022/01/10 20:07
台股高檔震盪　法人看好大陸內需疫後回溫帶動科技股表現,財經,2023/02/11 23:58
比特幣大怒神現身！24小時內跌破29000美元　跌幅逾15％,財經,2021/01/04 21:47
疫情與長假效應夾擊　分析師：台股短空長多,財經,2022/01/21 21:05
國際漁業展南港2館展出　聚焦智慧漁業、維護海洋永續發展,財經,2021/12/02 20:04
虛擬貨幣7月納管洗錢防制！　金管會3點呼籲投資人「小心」,財經,2021/06/22 22:26
富邦產二度掛保證！100萬張防疫險在途件　6月底前核保,財經,2022/05/25 19:43
全體券商前2月稅後淨利101億　年增71%,財經,2023/03/27 22:46
端午宅家抗疫「龍蝦、烤鴨吃得到！」　飯店、餐飲業拚外送商機,財經,2021/06/12 23:02
疫情讓Q2電支消費季減1.98億筆！　悠遊卡1天少160萬筆,財經,2021/08/12 23:31
央行總裁嘆「升息對房地產不利」！網翻這句話怒打臉：在搞笑嗎？,財經,2021/11/23 19:37
Tesla改變電池策略為哪樁？,財經,2021/11/05 22:13
陽明第四季營收首破千億、季增8.40%、單季EPS上看15.7元,財經,2022/01/10 18:45
星宇航空預定4月下旬飛洛杉磯　A350本周五起先飛澳門與曼谷,財經,2023/01/16 21:18
證交所公布7檔注意股　大立光兩日價差破百元入榜,財經,2023/09/18 19:10
回應泰國免簽雄獅加碼免小費　五福連夜減價3千　,財經,2023/11/01 21:41
美股開盤道瓊「上漲150點」　投資人擺脫對利率上升的憂慮,財經,2022/11/18 22:58
昱厚完成董事改選！新任董座徐悠深曝：鼻噴免疫新藥年底申請臨床,財經,2022/06/30 21:58
挑戰安卓主導地位！華為推新作業系統「HarmonyOS」,財經,2021/06/02 20:30
專營菸酒批發零售業者營業額腰斬　財政部有補貼,財經,2020/07/10 23:05
快訊／聯亞新冠疫苗2期期中報告：免疫反應可對抗突變株,財經,2021/06/27 18:26
外資回補金融股！惟「這檔」站賣方　三大法人買超339億,財經,2022/05/30 18:34
上市櫃公司H1海外投資收益6248億、年增逾8％　創史上新高,財經,2022/09/06 19:56
聯電回購聯芯全數股權　交易由分三年完成改為一次性完成,財經,2023/06/28 23:29
影／財報空窗期有夢最美　投資達人：去美化、5G話題明年持續延燒,財經,2019/11/19 20:08
快訊／威力彩9.2億頭獎「1注獨得」　獎落這縣市,財經,2021/03/04 22:00
擺脫月光族！台新Richart推2子帳戶功能　理財從養肥小金庫開始,財經,2020/09/14 19:18
郭台銘採購BNT疫苗有譜！傳永齡基金會、上海復星醫藥已簽署文件,財經,2021/07/02 20:16
辜翠萍亞運摘銀！台新：恭喜她突破自我　為國爭光,財經,2023/10/07 20:10
富邦金併日盛金「成功」內幕解析　知情人士曝：投審會答詢藏玄機,財經,2021/03/23 23:03
叡揚去年每股賺4.88元！決議配息2.2元、配股0.6元　今年營運有三大動能,財經,2021/03/16 19:09
兒子突然也走人！黃茂雄請辭後　東元重訊：黃育仁退出董事會,財經,2021/12/30 22:53
富邦金董座蔡明興回來了　下週一復工！,財經,2021/11/05 19:59
元太攜伊藤忠商事攻商用領域　推「永續無紙化辦公室」減少碳足跡,財經,2022/05/26 22:03
茶放越久越值錢？　百年茶農這麼說…,財經,2017/12/30 22:08
兆豐金30元、富邦金40元　5檔人氣金融股「甜甜價」一次看,財經,2022/06/30 20:07
新冠疫苗可為聯亞藥帶來多少營收獲利？　公司回應：會發重訊公佈,財經,2021/06/27 20:34
消費提振措施不加碼　部分補助延至6/30,財經,2016/02/04 19:49
華航台帛航線配合政府防疫政策　雄獅旅遊除已代繳費用全數退費,財經,2022/01/20 20:39
商總與立陶宛食品產業交流　9月將簽MOU,財經,2023/06/13 22:32
天使輪沈船事件陰謀論四起　被稱為「經營風險」船隻,財經,2023/08/28 21:10
美國「660萬人申請失業救濟」破記錄！一周內暴增1倍　企業裁員加速中,財經,2020/04/02 21:07
快訊／聯亞：「新冠疫苗」2期期中報告合乎預期　新聞稿全文看這邊！,財經,2021/06/27 18:35
張善政「海水退了誰沒穿褲」！財部反駁雙重課稅與資金不回,財經,2019/11/19 20:16
避稅好去處！這些富豪搶當新加坡人　竟可以省稅超過一半,財經,2017/11/16 21:15
鑽石生技集資百億併購資金　成國內首家創投上市,財經,2023/08/10 20:10
基富通「2專案」聚焦風控　95%投資人正報酬,財經,2023/07/17 19:12
加拿大西岸港口決定7／1罷工　其中15%是美國進出口貨,財經,2023/06/29 20:59
因應氣候變遷領頭羊　國泰金、元大金雙獲CDP評比肯定,財經,2020/01/21 21:47
轉型投資控股公司　神基改名「神基投控」,財經,2021/03/23 19:56
富智康發布獲利預警　溢利淨額恐大減52％,財經,2016/10/03 23:45
15家金控2021年大賺5806億！開發金獲利爆棚　年增178.94%,財經,2022/01/10 22:56
上海復星：台灣想買BNT疫苗只能透過我　永齡基金會這麼說,財經,2021/06/12 20:14
財神之位！台中年輕媽刮中100萬元　5移工要求坐那再刮100萬元,財經,2023/02/01 21:09
三大名師推薦熱門潛力股！車用晶片、外資加碼金融股　6檔各擁題材,財經,2021/08/30 19:08
馬祖國際藝術島登場　海空齊發搶推「官方認證」遊程吸客,財經,2022/02/21 19:12
快訊／大樂透2.15億開出4注　獎落4縣市「各得5300萬」,財經,2023/06/13 22:00
2023必備無腦神卡！國內2%、日幣消費3.5%現金回饋無上限,財經,2023/02/14 21:34
被問到誰適合當部長？　張盛和這樣說,財經,2016/02/04 19:24
電競大廠MSI陸廠房驚傳火警　官方低調證實：謝謝關心,財經,2020/11/09 21:30
多看好空運　匯豐環球估國泰航空H1經常性盈利26億港元、H2達65億,財經,2023/07/17 19:48
台股週漲497點！市值增逾1.5兆　半導體上漲8.64%最多,財經,2022/11/18 19:45
金管會與美國德州銀行署簽訂MOU　台美合作跨境監理！,財經,2021/06/22 19:26
首批BNT疫苗抵台誰來接　台積電、鴻海這樣說,財經,2021/08/31 20:56
節慶銷售登場　華膳空廚年菜套組、新東陽聖誕狂想曲搶市,財經,2021/12/02 20:03
貝萊德董事總經理：2020年上半經濟萎縮11%　500萬個工作失去,財經,2020/04/02 19:44
淘帝-KY若半年內繳不出財報　金管會：最快11月下市！,財經,2021/04/06 19:12
台航申讓1.32萬張陽明股票　以收盤價計算獲利可達18.81億元,財經,2021/06/22 22:20
殖利率近5%！台產躲過防疫險陰霾　擬配1元現金股利,財經,2023/04/27 22:30
猴痘「防疫保單」可賠！理賠流程、還沒核保　7大QA一次看懂,財經,2022/06/24 22:10
快訊／聯亞新冠疫苗2期期中報告「無不良反應」 　將申請緊急授權上市！,財經,2021/06/27 18:08
中油旗下車輛保養中心「過年不漲價」　67直營據點服務不打折,財經,2022/01/21 22:04
IDC曝：家用需求疲軟、商用需求良好　今年首季「PC顯示器」表現持平,財經,2022/06/24 19:34
快訊／開發金收購中壽44.05％股權！溢價17％　納為100％持股子公司,財經,2021/08/12 20:42
公務員花15年準備退休　存2000萬目標達陣,財經,2017/12/31 22:16
7月446家上市櫃要開股東會　室內不得超過4人！,財經,2021/06/22 19:20
印尼IMG集團B輪融資5千萬美元　富士康成最大投資者,財經,2023/08/21 19:39
中信金代理董座　許舒博接任,財經,2023/08/21 19:15
20萬人還沒報稅！　網路申報只到今晚23：59　,財經,2022/06/30 21:55
瞄準春節汰換潮　4大電信業者加碼送日系、小米家電,財經,2018/01/31 21:14
黑海糧食協定失效效應擴大　今晚海岬型船大漲21.79%,財經,2023/07/26 20:07
台股權重遭降！金管會：估計外資約流出60億　影響不大　,財經,2021/08/12 19:52
6000元如何存股、保險？　專家給建議,財經,2023/03/27 22:32
晶華力推尾牙員工旅遊化　美女中醫師打造「后妃養顏」之旅吸客,財經,2021/01/04 19:28
海運大缺櫃「陽明再添新船」　搶攻台港越南航線運輸商機,財經,2020/12/15 19:31
近5年大專以上畢業生薪資行情出爐　15萬人未滿25K,財經,2020/02/19 19:45
慧洋新船長約與指數連結加高獲利　看運價在谷底邊緣年底前向上機率高,財經,2022/09/06 19:55
Apple挺環保　承諾2030年對供應鏈和產品實現100%碳中和,財經,2020/07/21 20:30
長榮航空「數位圖書館」拚減碳　旅人可下載20種電子書刊,財經,2022/02/08 18:57
影／專家教你挑優質基金　搭配定期定額是王道,財經,2020/04/14 20:08
貿易戰搗亂！　企業2019年籌資首見過半數用來還債,財經,2020/01/21 20:10
台積電實習「積因計畫」起跑　薪資可望35K以上,財經,2021/03/04 19:52
疫情升三級這1行業被打趴！　 一圖秒懂今年慘狀恐重演,財經,2022/05/25 19:45
拜登勝選帶旺全球能源概念股？　南韓今日盤面反應熱烈,財經,2020/11/09 19:29
樺漢董座朱復銓：在手訂單向上攀升　每股配發7元、近三年新高！,財經,2022/06/24 20:11
台積電狂跌！2公司砸9674萬買進166張進場　被套在半山腰,財經,2022/06/30 20:44
合庫金看今年房市：以自住型買房為主　價平量微增！,財經,2021/03/16 23:54
長榮海運賣長榮航2次獲利逾62億元　挹注EPS近3元,財經,2023/08/21 20:50
志信通過配發現金與股票股利各1元　未來將持續布局休閒及文旅產業,財經,2022/06/24 22:15
瓦城通過配發現金股利14.5元「近八年新高！」　市場回穩啟動展店計劃,財經,2021/08/30 21:57
積極型、穩健型投資人Q2佈局　銀行教戰！,財經,2022/04/06 20:52
企業資安防護／中華電以縱深防禦　台灣大哥大踏入AI領域,財經,2018/06/01 21:35
威盛6交易日漲逾45%　明起「關緊閉」並列14檔注意股,財經,2023/07/17 18:07
買星宇被套牢！　謝金河：激情過後要記取2大教訓,財經,2023/02/23 18:49
信用卡達人存股年報酬率15%！　建議股市新手可每月3000元這樣做,財經,2021/08/30 21:09
證交所公布13檔注意股　臺鹽交易量放大24倍入榜,財經,2023/08/28 22:59
今年新南向電動車線上拓銷團買主倍增　衝刺電動化與智慧化商機,財經,2022/06/30 19:55
「報稅小白」想申請報稅　需在3／15前申請！,財經,2022/02/08 22:14
華航、飛宏等上市公司爆資安危機　金管會要查,財經,2023/02/14 20:58
崇友打造首部全國產超高速電梯搶市　打入台中豪宅、飯店9000萬進補,財經,2021/04/17 22:17
慘！4大公股金控上半年獲利衰退3成　兆豐金唯一賺破百億元,財經,2020/07/10 20:15
金管會爭取8萬名金融前線人員「先打疫苗」　發函指揮中心未獲同意！　,財經,2021/07/02 20:46
英瑞、互億Q3財報難產！　英瑞-KY未改善最快1／25下市,財經,2021/11/23 22:47
好市多會員注意！「4情境」收到3張CUBE卡　想停卡兩招有解,財經,2023/02/11 21:17
美國分行費用包袱重！兆豐金去年獲利未破300億　微幅成長近3%,財經,2020/01/07 20:56
