title,category,date,keys
台南女大生意外有了！男友也知…學校宿舍淋浴間產女　掐死殺嬰丟棄判8個月,社會,2020/02/26 22:50,台南 意外 宿舍 男友 淋浴間
車手視角震撼片曝！打龜號飆8.72秒打趴杰爺　全國8萬人歡呼,社會,2022/04/06 19:08,車手 國 8萬 杰爺 震撼
姊弟戀爆殺機　自殘男認了「勒斃女友」繳不出20萬保金遭收押,社會,2021/11/05 20:44,女友 自殘 勒斃 認了 收押
運將硬闖！砂石車倒退嚕翻覆「土石狂洩」　他警覺超高逃一劫,社會,2023/07/26 21:44,砂石車 土石 超高 運將 狂洩
行政執行署喊話：防疫裁罰若拒繳　絕對強力執行絕不寬貸！,社會,2021/01/25 19:24,執行 行政 強力 絕不 裁罰
搞死我女兒！曾格爾父嗆：被2個100多歲男女惡整...限1個月撤告,社會,2023/03/27 19:04,女兒 男女 ！ 100多 搞死
快訊／嘉義高鐵大道車禍！24歲女醫檢師送醫不治　小車扭曲變形,社會,2021/03/23 21:55,車禍 扭曲 車 大道 高鐵
快訊／台南一家藥局疑高價賣口罩大發國難財　老闆娘10萬元交保,社會,2020/02/19 22:28,國難財 台南 高價 口罩 交保
千萬車隊「載滿物資」夜衝花蓮！畫面感動千人　熱血哥曝光了,社會,2021/04/03 23:43,千萬 曝光 車隊 花蓮 畫面
新北建案灌漿出意外！履帶勾鐵板害他重摔撞地　一度失去心跳,社會,2023/06/13 19:29,北建案 意外 灌漿出 心跳 履帶
快訊／雜草延燒到垃圾場！　雲林消防隊20人摸黑持續搶救,社會,2023/03/05 19:44,雲林 垃圾場 雜草 摸黑 搶救
快訊／三寶台中迷路「導航叫我左轉」　違規撞死29歲騎士,社會,2021/08/12 20:45,騎士 三寶 台中 左轉 違規
戀童男染指女兒好友！強制猥褻獲緩刑　這回髒手伸向鄰居女童,社會,2021/04/24 19:19,女童 女兒 男 伸向 鄰居
快訊／男摔落「後庄車站」鐵軌　區間車當場撞擊！意識不清送醫　,社會,2023/10/07 19:39,區間車 車站 後庄 摔落 鐵軌
恐怖「鏟子怪客」出沒桃園！噁闖民宅閃監視器...女屋主一看嚇壞,社會,2020/09/14 22:12,鏟子 民宅 屋主 出沒 嚇壞
對峙12小時！桃園男持霰彈槍脅迫女友復合　法院裁定羈押,社會,2023/07/17 18:30,女友 小時 法院 裁定 ！
快訊／烈焰填滿整間房！　彰化員林「住宅大火」警消灌救中,社會,2021/08/30 23:25,大火 員林 ！ 中 彰化
懷疑被劈腿！醋男裝GPS監控情敵行蹤…1天就破功下場曝,社會,2020/03/29 18:21,醋男裝 行蹤 天 gps 破功
「小鄭容和」跟老婆吵架捅死路人！臉書、IG被灌爆…收押時卻突然都關了,社會,2020/03/14 20:53,小鄭 容和 臉書 ！ 突然
快訊／被發現時已經泡在裡面…4歲男童想撈魚　掉進大魚池痛苦溺斃,社會,2020/02/26 20:58,男童 裡面 魚池 已經 快訊
北捷北環段Y19A站蓋新北產業園區旁…廠商提告喊停　法院判決出爐,社會,2021/04/06 19:29,北環段 北捷 新北 出爐 y19a
陳水扁台南家門「可疑包裹」真相曝光！紙袋有2物品　警追神秘人,社會,2021/09/13 21:51,陳水扁 台南 神秘人 曝光 家門
1家4口陽明山出遊慘遇「失靈廂型車」　男童「狠甩著地」開刀搶救,社會,2020/06/27 20:29,車 開刀 狠甩 搶救 慘遇
富王鴨肉之亂！餐飲業心態曝　外送抽30%賠利潤...尖峰先顧店內客,社會,2021/01/05 19:11,富王 外送抽 心態 利潤 尖峰
公投與立委補選在即　陳家欽頒發中警局獎勵金肯定掃黑成效,社會,2021/12/15 19:27,公投 立委 獎勵金 中警局 肯定
包養男開桌捧場「酒店童話」...月擲10萬包養　控制欲太強惹殺機,社會,2021/11/05 19:30,月擲 開桌 強惹 童話 殺機
獨／打完高端連衝3次急診！42歲客運司機頻喊累　宿舍休息猝死,社會,2021/09/13 18:44,司機 高端 休息 客運 急診
桃園男車禍被打3分鐘全身傷　竟是爸爸設局：不爽你的態度,社會,2022/05/30 20:06,車禍 分鐘 男 桃園 態度
快訊／台南超跑男吸金5億捲款落跑　法院裁定羈押禁見,社會,2022/05/14 20:48,吸金 台南 禁見 法院 裁定
快訊／新北老婦公墓採竹筍　失聯摔落8米深溪谷溺斃…四肢僵硬亡,社會,2023/07/17 20:59,深溪谷 四肢 老婦公 竹筍 新北
澎湖孝子遭拉下車暴揍！朕武公司負責人「還原經過」：怕他肇逃,社會,2023/04/28 22:59,還原 朕武 孝子 公司 車
快訊／仁愛鄉停課10天！南投縣府宣布：全縣明正常上班課,社會,2023/08/13 17:51,仁愛鄉 南投 宣布 上班課 正常
防被告落跑！科技電子監控中心首曝光　主監控室設10.5米電視牆,社會,2021/03/23 19:23,曝光 電子 中心 被告 落跑
快訊／國一北上222.5K轎車自撞　瞬間成火球駕駛驚險逃命,社會,2022/06/24 20:33,轎車 火球 國一 成 北上
彫博怒轟「我有罪快來辦」！要保母公開監視器：你們問心無愧？,社會,2023/07/26 21:00,問心無愧 公開 有罪 彫博 保母
白沙屯媽祖「粉紅超跑」凌晨起駕！賴清德抵拱天宮參香,社會,2023/02/11 21:21,參香 賴清德 白沙屯 拱天宮 ！
存錢5萬5千元行員少打一碼　婦人到家才檢查嚇壞衝回農會,社會,2021/01/25 23:04,5萬5千 元 行員 農會 檢查
獨／赴韓旅遊飛機大delay！她「卡桃機7hrs」氣炸：一天行程毀了,社會,2023/07/17 18:03,行程 ！ 天 氣炸 旅遊
黑幫捅殺雙寶爸手段曝！連2刀「穿心破肺」　父悲：他是我獨子,社會,2022/06/24 21:52,獨子 手段 父悲 黑幫 捅殺
科技執法出包！他收6千「未禮讓行人罰單」　警撤銷了,社會,2023/07/26 23:39,執法 出包 ！ 科技 撤銷
天虹副總果然很夠力！撞死騎士還甩鍋嫁禍　警竟離譜代發聲明,社會,2022/05/25 18:51,騎士 天虹 聲明 ！ 代發
7歲柔道童腦重傷！醫曝「植物人風險高」：終生無法脫離呼吸器,社會,2021/04/24 20:06,風險 終生 無法 植物人 高
快訊／高雄BMW爛醉男「猛撞4人」1女不治　酒測值高達1.24,社會,2021/12/26 20:52,高達 高雄 爛醉男 女 人
三重2猴囡仔「好玩」放火！回收站陷火海燒毀3機車　警逮人送辦,社會,2023/02/28 22:14,陷火海 放火 三重 機車 好玩
台中百歲人瑞扛14度低溫「短袖出門」　警陪他走1hr找家,社會,2023/12/24 17:02,出門 台中 人瑞 短袖 低溫
武界壩翻版！河邊露營、戲水被勸離狂嗆「滾」　水庫洩洪沖走18人,社會,2020/09/14 20:44,戲水 武界壩 水庫 翻版 沖走
女山友0裝備迷失拾丸山！網轟獨攀太危險　救難隊揭開驚人真相,社會,2022/05/25 21:39,拾丸山 山友 驚人 女 迷失
擁台大博士學歷竟恐嚇館長！前調查官超狂暴...打斷新婚妻右手4次,社會,2020/01/07 19:51,館長 台大 新婚妻 博士 ！
洗錢大亨海外軌跡曝！「郭友友」爭相探視　2心腹疑這原因投案,社會,2023/08/10 18:59,心腹疑 原因 大亨 爭相 海外
快訊／永和啃老逆子「殺父分屍」！法院裁定羈押,社會,2021/12/09 23:05,分屍 法院 老逆子 裁定 羈押
被抓不怕！高雄男「三度酒駕」撞死四口媽　陳其邁怒了,社會,2021/12/26 22:50,陳其邁 三 酒駕 撞死 高雄
快訊／台中136線騎士自撞護欄重傷　晚間宣告不治,社會,2023/03/05 20:46,不治 騎士 晚間 宣告 台中
快訊／高雄賓士車「倒車突暴衝」　屁股騎上人行道花圃卡住尷尬了,社會,2023/03/05 21:09,賓士車 倒車 高雄 人行道 花圃
快訊／永康男墜樓亡「身上有不明傷勢」！警逮捕5人　朝凶殺案偵辦,社會,2023/05/03 21:43,不明 永康 逮捕 快訊 墜樓
快訊／88會館首腦「洗錢大亨」郭哲敏落網　檢聲押禁見,社會,2023/08/10 23:22,大亨 見 郭哲敏 落網 洗錢
已被罰超過18萬…新店男仍堅持半夜放煙火　一切都是為了「她」！,社會,2021/03/23 20:31,煙火 新店男 超過 半夜 為了
快訊／南投再傳溺斃！男疑釣魚遭溪水沖走　5公里外尋獲已身亡,社會,2022/07/24 17:58,南投 溪水 男疑 公里 快訊
快訊／逢甲揮開山刀嚇女大生「疑似還帶槍」！刺青裸男摩鐵被逮,社會,2023/02/01 19:31,裸男摩鐵 刺青 山刀 揮開 疑似
嘉義晚間車禍！BMW、遊覽車相撞「玻璃碎滿地」　駕駛無生命跡象,社會,2021/04/17 22:25,遊覽車 車禍 相撞 生命 晚間
高雄男喊「炸妖怪」拿菜刀！滾燙熱油潑5警　緊急送醫,社會,2020/03/14 21:36,高雄 ！ 緊急 妖怪 油潑
通緝犯遇盤查　報友人證號、答不出生肖...惱怒嗆警：瞧不起我？,社會,2023/12/24 17:47,瞧不起 不 友人 生肖 我
快訊／謝龍介競選總部成立大會　基進黨候選人燒國民黨旗遭驅離,社會,2022/10/22 21:59,國民黨 成立 謝龍介 候選人 大會
姑姑抱4歲姪女被甩飛雙亡！捨身當肉墊仍罹難　爸崩潰：倒在我旁邊,社會,2021/04/03 20:21,姪女 捨身 雙亡 肉墊 罹難
遭空姐控性騷…機師提「蘇啟誠案」嘆霸凌可怕又遭她扭曲　怒告求償100萬　,社會,2020/01/07 22:17,扭曲 空姐 蘇啟誠案 嘆霸凌 怒告
女嬰吸毒煙霧猝逝　刺青師媽罵司法「恐龍」戰網友：見鬼了,社會,2023/07/26 20:40,恐龍 刺青 司法 女嬰 見
快訊／三重男下面痛求救　醫生「尿道拉出吸管」他不願說明,社會,2023/06/21 22:45,拉出 尿道 三重 求救 快訊
油罐車「活吞」鐵馬！　女騎士遭撞卡車底嚇壞：事發經過全都忘了,社會,2023/06/21 23:24,油罐車 卡車 鐵馬 騎士 事發
西門町徵乾爹　彰化老闆徵老婆...崩潰跪求月老牽「鋼線」,社會,2021/01/01 23:42,西門町 月老 徵乾爹 跪求 鋼線
IG「女神語錄」假賣運彩詐千萬！21歲女2個月進帳百萬　無良手法曝,社會,2023/07/17 18:45,女神 語錄 千萬 ！ 女
李義祥過失致死罪起訴　花蓮檢長俞秀端：法律真的太輕了,社會,2021/04/17 18:44,俞秀端 李義祥 法律 花蓮 檢長
遊覽車夾殺35歲媽亡！3秒奪命消防落淚…最後畫面曝：根本沒煞車,社會,2020/02/26 20:32,遊覽車 煞車 根本 畫面 最後
宜蘭夜歸女遭搶包！警草叢內揪出「飛車情侶檔」…還查獲2包海洛因,社會,2023/02/11 20:35,飛車 海洛因 查獲 搶包 宜蘭
不動產老闆「欠稅拒繳」！神鬼搬走7647萬公款裝死　下場慘了,社會,2022/06/30 22:57,不動產 神鬼 公款 老闆 搬走
18歲女大生「宿舍產嬰」！摀住口鼻掐死　裝袋屍體丟垃圾桶,社會,2020/02/26 23:37,宿舍 裝袋 產嬰 摀住 掐死
民進黨北市黨部高層兒涉詐欺販毒遭收押　北市黨部「依黨章處分」,社會,2021/04/27 21:50,黨章 黨部 民進黨 北市 高層兒
健身女網紅逛傳統市場…遭變態男性騷：差點打爆他　警火速逮到人,社會,2021/12/26 19:18,警火 健身 男性 市場 速逮到
涼麵老闆娘遭「門縫錄激戰」！偷拍男帶2律師做筆錄,社會,2022/04/06 19:53,門縫錄 男 老闆娘 筆錄 激戰
篩檢送禮券！衛生所檢驗師私吞219張　吐回贓款獲減刑...仍要坐牢,社會,2023/07/26 18:52,衛生所 張 ！ 仍 要
女警掏槍喝斥衝Ｘ小！西門町攔檢騎士被塑膠　逆向追逐戰上演,社會,2021/04/24 18:33,西門町 騎士 女警 上演 ！
快訊／一家三口收假回家　爸爸太累自撞電桿…3人全困車內,社會,2023/02/28 22:43,車 回家 自撞 爸爸 收假
《楓林網》5年狂撈7600萬　台大2碩士生認了！財產查扣下場慘了,社會,2020/11/09 19:53,碩士生 楓林網 台大 《 ！
快訊／羅東鎮長吳秋齡被檢舉「餐會送紅酒」　涉賄遭搜索約談20多人,社會,2022/09/06 22:54,吳秋齡 羅東 鎮長 涉賄 檢舉
檢察長拿QRcode求到線索！載輪胎就是他…李義祥副駕不明男子被拍下,社會,2021/04/06 21:42,檢察長 李義祥 拍下 副駕 線索
羅尚樺妻子PO擁吻照360字憶亡夫　深夜悲痛發文「你把餘生給了我」,社會,2021/03/23 23:45,羅尚樺 餘生 發文 妻子 憶亡夫
老翁失蹤近3天　「警消+3地空拍機」萬大大橋草叢找到了,社會,2020/02/19 21:55,空拍機 大橋 天 地 萬大
跨年街頭開打！出遊爆氣　BMW屁孩掏棒「起飛砸車」,社會,2021/01/01 23:43,街頭 跨年 出遊 起飛 爆氣
賓士男撞死騎士肇逃！3小時火速落網認了：工作有急事才先離開,社會,2023/02/23 20:11,騎士 賓士男 火速 小時 急事
台中滷肉飯鬥毆1死4傷！檢方複訊聲押1人、3人交保,社會,2022/06/24 22:47,交保 台中 檢方 鬥毆 複訊
懶人包／蛇蠍酒店妹全家「預謀殺害」包養男　設局始末一次看,社會,2021/11/05 19:22,懶人包 男 　設局 酒店 蛇蠍
快訊／發女警M字腿照！「穆川申」慘了　真警上門逮人,社會,2020/07/10 20:14,穆川申 女警 快訊 腿照 上門
台東70歲老翁溺水失蹤！　消防局緊急出動「救回他一命」,社會,2022/11/20 18:36,溺水 台東 一 緊急 救回
快訊／高雄男雙腳騰空！低頭恍神坐5F牆無反應　小隊長從後面急抱,社會,2021/08/30 21:51,小隊長 恍神 男雙腳 高雄 騰空
年輕人最易遇這5種詐騙！「識詐團」正妹警出動…一票學生都比讚,社會,2023/02/28 23:52,年輕人 詐騙 妹警 識詐團 出動
快訊／雲林暗夜惡火！　77歲婦人臥床身亡,社會,2023/02/11 23:00,惡火 雲林 婦人 身亡 臥床
颱風天「雙手狂划」700元橡皮艇登台　中國偷渡客闖關金門遭逮,社會,2021/09/13 23:38,颱風 元 雙手 金門 中國
「超跑男」吸金上億落跑　法官裁定羈押禁見禁止通信,社會,2022/05/14 22:27,超跑男 禁見 法官 通信 落跑
員警「違規搜索」闖房開包包！大麻男獲判無罪　法官理由曝光,社會,2021/04/27 21:19,曝光 大麻男 法官 ！ 闖房
花蓮驚傳賄選事件！平原立委候選人樁腳「現金買票」被收押,社會,2020/01/07 21:35,花蓮 現金 立委 事件 買票
「邪教聖師」驅魔打死信徒！行刑式凌虐叛教者　腳踹臉、甩巴掌影片曝光,社會,2020/01/21 23:13,曝光 行刑式 信徒 打死 邪教
快訊／南投8人廂型車「翻落30公尺邊坡」！7外籍遊客受困搶救中,社會,2023/12/24 19:28,廂型車 南投 公尺 外籍 受困
快訊／高雄BMW酒駕撞4行人　37歲女無生命跡象,社會,2021/12/26 20:41,生命 bmw 高雄 駕撞 跡象
境外茶混充臺茶詐騙案已受理32件 　臺高檢+行政機關強化打擊作為,社會,2022/04/06 21:32,行政 高檢 境外 打擊 作為
新店災害應變中心機房晚間火警！駐點工程師遭嗆傷送醫,社會,2022/07/24 22:06,火警 新店 晚間 送醫 災害
嘉義棒球隊出沒！鐵棍狂毆跳針罵「ㄏㄚˋ」　爆走原因超傻眼,社會,2023/03/05 18:06,出沒 嘉義 鐵棍 跳針 狂毆
快訊／北投民宅3樓竄火煙！1家3口一度受困　勇消緊急救出搶命,社會,2022/05/25 19:06,竄火煙 民宅 救出 北投 緊急
快訊／旗津海水浴場驚現「無名女屍」！岸邊浮沉嚇壞民眾,社會,2023/02/23 21:23,無名 海水 民眾 女 嚇壞
太魯閣第6節車廂發現變形遺體　搜救員在輪下看到「一顆頭顱」,社會,2021/04/03 22:01,太魯閣 車廂 一 第6 發現
快訊／三峽高壓電塔倒塌砸中鐵皮屋　55戶停電台電搶修中,社會,2021/08/14 23:12,高壓 中 三峽 電塔 搶修
老公搭上兒補教師…車震教學「吃香腸」！她一聽鹹濕錄音崩潰,社會,2020/09/14 19:55,香腸 老公 車震 ！ 搭上
快訊／北市內湖「恕德幼兒園」發生火警　濃煙密布傳出爆炸聲,社會,2020/12/26 19:33,恕德 火警 北市 發生 傳出
連喝5hrs茫了！酒駕男撞死自行車選手　棄車逃5hrs被逮下場曝,社會,2023/08/13 17:38,自行車 選手 車 酒駕 撞死
超商店員命案鄭文燦再道歉　要求警網「交叉巡邏」提高見警率,社會,2021/11/23 20:02,鄭文燦 提高 見警率 超商 警網
嫌孩童打球太吵…竟持防狼噴霧劑噴灑　女情緒失控下場曝光,社會,2023/02/11 19:19,曝光 下場 噴霧劑 防狼 打球
魔術師騙她玩抽牌下藥性侵　「無罪被逆轉」判囚7年還賠165萬,社會,2023/06/13 20:59,下藥性侵 魔術師 無罪 逆轉 判囚
